,Unnamed: 0,City,CongregantUsers,Country,County,DaysOwned,LikesProduct,Deactivated,Denomination,DenominationalGroup,ID,OrganizationClass,PostalCode,Product,Purchased,StaffUsers,State,Status,StatusReason,TWA,Timeline,Unnamed: 0.1.1,UsingAccounting,UsingBackGroundChecks,UsingCheckin,UsingMinistrySmart,UsingMissionInsite,UsingMobileCheckin,UsingOnlineGiving,UsingOpenInvitationModel,UsingPathways,UsingRefreshWebsites,StateCleaned
6078,6078,Mission Viejo,CU < 50,US,Orange,1479,True,False,Non - Denominational,Non - Denominational,AMQJXA00997K,Church,92691-1435,Realm Connect,2018-05-16,1.0,CA,Active,,150.0,> 1200 days,6078,False,False,False,False,False,False,False,False,False,False,CA
6079,6079,Bellevue,50 <= CU < 200,US,King,1138,True,False,Unitarian,Other,AMQJXA009991,Church,98005-4317,Realm Multiply,2019-04-22,8.0,WA,Active,,635.0,820 <= days < 1200,6079,True,True,True,False,False,True,True,False,False,False,WA
6080,6080,Springfield,N,US,Greene,1465,False,True,Non - Denominational,Non - Denominational,AMQJXA0099BO,Church,65802-4158,Realm Connect,2018-05-30,,MO,Not Using,Product,,> 1200 days,6080,False,False,False,False,False,False,False,False,False,False,MO
6081,6081,Port Orchard,CU < 50,US,Kitsap,1225,True,False,Undetermined,Other,AMQJXA0099FV,Church,98366-0908,Realm Connect,2019-01-25,5.0,WA,Active,,,> 1200 days,6081,True,False,False,False,False,False,True,False,False,False,WA
6082,6082,West Bend,50 <= CU < 200,US,,1284,True,False,Non - Denominational,Non - Denominational,AMQJXA0099G1,Church,53095-4900,Realm Connect,2018-11-27,6.0,WI,Active,,,> 1200 days,6082,False,False,False,False,False,False,True,True,False,False,WI
6083,6083,Parkersburg,CU < 50,US,Wood,609,True,False,Pentecostal,Pentecostal,AMQJXA0099GT,Church,26101-4321,Realm Inform,2020-10-02,4.0,WV,Active,,,365 <= days < 650,6083,False,False,False,False,False,False,False,False,False,False,WV
6084,6084,Oklahoma City,N,US,Oklahoma,210,True,False,Non - Denominational,Non - Denominational,AMQJXA0099H5,Church,73129-6328,Realm Inform,2021-11-05,,OK,Active,,,< 1 Yr,6084,False,False,False,False,False,False,False,False,False,False,OK
6085,6085,Prescott,N,US,Pierce,1409,False,True,Non - Denominational,Non - Denominational,AMQJXA0099H7,Church,54021-0081,Realm Connect,2018-07-25,,WI,Not Using,Account dissolved,,> 1200 days,6085,False,False,False,False,False,False,False,False,False,False,WI
6086,6086,Baltimore,N,US,Baltimore City,387,True,False,African Methodist Episcopal,AME,AMQJXA0099HX,Church,21217-2501,Realm Connect,2021-05-12,,MD,Active,,,365 <= days < 650,6086,False,False,False,False,False,False,False,False,False,False,MD
6087,6087,Temple,N,US,Bell,1400,False,True,Presbyterian - PCA,Presbyterian,AMQJXA0099J1,Church,76502-3131,Realm Connect,2018-08-03,,TX,Not Using,Product,,> 1200 days,6087,False,False,False,False,False,False,False,False,False,False,TX
6088,6088,Wakefield,CU < 50,US,,506,True,False,Methodist - UMC,Methodist,AMQJXA0099JK,Church,23888,Realm Inform,2021-01-13,2.0,VA,Active,,,365 <= days < 650,6088,False,False,False,False,False,False,False,False,False,False,VA
6089,6089,Indianapolis,50 <= CU < 200,US,Hendricks,1687,True,False,Nazarene,Other,AMQJXA0099K5,Church,46231-2735,Realm Connect,2017-10-20,10.0,IN,Active,,,> 1200 days,6089,False,False,True,False,False,False,True,True,False,False,IN
6090,6090,Atlanta,50 <= CU < 200,US,DeKalb,1404,True,False,United Church of Christ,United Church of Christ,AMQJXA0099KT,Church,30317-1020,Realm Connect,2018-07-30,13.0,GA,Active,,150.0,> 1200 days,6090,True,False,False,False,True,False,True,False,False,False,GA
6091,6091,Oxford,CU < 50,US,Calhoun,1425,True,False,Baptist - SBC,Baptist,AMQJXA0099LV,Church,36203-3429,Realm Connect,2018-07-09,5.0,AL,Active,,150.0,> 1200 days,6091,True,False,True,False,False,False,True,True,False,False,AL
6092,6092,Williston,CU < 50,US,Chittenden,1970,False,True,Methodist - UMC,Methodist,AMQJXA0099NL,Church,05495-9204,Realm Inform,2017-01-10,20.0,VT,Not Using,Upgraded,0.0,> 1200 days,6092,False,False,False,False,True,False,True,False,True,False,VT
6093,6093,Williston,CU < 50,US,Chittenden,1970,True,False,Methodist - UMC,Methodist,AMQJXA0099NL,Church,05495-9204,Realm Connect,2017-01-10,20.0,VT,Active,,0.0,> 1200 days,6093,False,False,False,False,True,False,True,False,True,False,VT
6094,6094,Prospect,50 <= CU < 200,US,Jefferson,1227,True,False,Baptist,Baptist,AMQJXA0099OD,Church,40059-9642,Realm Connect,2019-01-23,7.0,KY,Active,,,> 1200 days,6094,False,False,False,False,False,False,True,False,False,False,KY
6095,6095,Mint Hill,CU < 50,US,Mecklenburg,1365,True,False,Baptist - SBC,Baptist,AMQJXA0099P2,Church,28227-3462,Realm Inform,2018-09-07,1.0,NC,Active,,,> 1200 days,6095,False,False,False,False,False,False,True,False,False,False,NC
6096,6096,Fayetteville,N,US,Fayette,1761,False,True,Non - Denominational,Non - Denominational,AMQJXA0099TQ,Church,30215-6819,Realm Inform,2017-08-07,,GA,Not Using,Not satisfied with software,,> 1200 days,6096,False,False,False,False,False,False,False,False,False,False,GA
6097,6097,Wilmington,CU < 50,US,New Hanover,710,True,False,Non - Denominational,Non - Denominational,AMQJXA0099U9,Church,28401-4607,Realm Connect,2020-06-23,2.0,NC,Active,,,Covid Purchase,6097,True,False,False,True,False,False,False,False,False,False,NC
6098,6098,Cincinnati,N,US,Hamilton,1505,False,True,Vineyard,Other,AMQJXA0099UQ,Church,45205-1919,Realm Connect,2018-04-20,,OH,Not Using,Product,120.0,> 1200 days,6098,False,False,False,False,False,False,False,False,False,False,OH
6099,6099,Harrisburg,50 <= CU < 200,US,Cabarrus,1416,True,False,Undetermined,Other,AMQJXA0099W9,Church,28075-5004,Realm Connect,2018-07-18,7.0,NC,Active,,,> 1200 days,6099,True,False,True,False,False,False,True,True,False,False,NC
6100,6100,Salmon Arm,CU < 50,Canada,,1354,True,False,Evangelical Free,Other,AMQJXA0099Y5,Church,V1E1J2,Realm Connect,2018-09-18,7.0,BC,Active,,550.0,> 1200 days,6100,False,False,True,False,False,False,False,False,True,False,NotUS
6101,6101,Spirit Lake,200 <= CU,US,Dickinson,1806,False,True,Evangelical Free,Other,AMQJXA0099YS,Church,51360-2040,Realm Multiply,2017-06-23,44.0,IA,Not Using,Financial,650.0,> 1200 days,6101,False,False,True,False,False,False,True,False,False,False,IA
6102,6102,Bullard,CU < 50,US,Smith,115,True,False,Non - Denominational,Non - Denominational,AMQJXA009A0Z,Church,75757-9307,Realm Inform,2022-02-08,2.0,TX,Active,,125.0,< 1 Yr,6102,False,False,False,False,False,False,False,True,False,False,TX
6103,6103,Ridgewood,50 <= CU < 200,US,Bergen,905,True,False,Unitarian,Other,AMQJXA009A16,Church,07450-3213,Realm Multiply,2019-12-11,17.0,NJ,Active,,275.0,820 <= days < 1200,6103,True,False,True,False,False,False,True,False,False,False,NJ
6104,6104,Lincolnton,N,US,,1344,False,True,Non - Denominational,Non - Denominational,AMQJXA009A4S,Church,28092,Realm Connect,2018-09-28,,NC,Not Using,Financial,,> 1200 days,6104,False,False,False,False,False,False,False,False,False,False,NC
6105,6105,Ashland,N,US,Hanover,1723,False,True,Presbyterian - EPC,Presbyterian,AMQJXA009A5X,Church,23005-7639,Realm Connect,2017-09-14,,VA,Not Using,Product,500.0,> 1200 days,6105,False,False,False,False,False,False,False,False,False,False,VA
6106,6106,Anderson,N,US,Anderson,1794,False,True,Non - Denominational,Non - Denominational,AMQJXA009A6C,Church,29624-0009,Realm Inform,2017-07-05,,SC,Not Using,Didn't launch/low engagement,,> 1200 days,6106,False,False,False,False,False,False,False,False,False,False,SC
6107,6107,Ramer,CU < 50,US,McNairy,1950,True,False,Baptist - SBC,Baptist,AMQJXA009A6G,Church,38367-7174,Realm Inform,2017-01-30,4.0,TN,Active,,,> 1200 days,6107,False,False,False,False,False,False,True,False,False,False,TN
6108,6108,Wyoming,CU < 50,US,Kent,1236,True,False,Non - Denominational,Non - Denominational,AMQJXA009A6U,Church,19934-1026,Realm Connect,2019-01-14,4.0,DE,Active,,,> 1200 days,6108,True,False,False,False,False,False,True,False,False,False,DE
6109,6109,Ambridge,50 <= CU < 200,US,,424,True,False,Anglican,Episcopal and Anglican,AMQJXA009A74,Denominational Office,15003-2380,Realm Office,2021-04-05,8.0,PA,Active,,4000.0,365 <= days < 650,6109,True,False,False,False,False,False,False,False,False,False,PA
6110,6110,Leesville,N,US,Lexington,436,True,False,Baptist - American,Baptist,AMQJXA009A76,Church,29070-9258,Realm Inform,2021-03-24,,SC,Active,,150.0,365 <= days < 650,6110,False,False,False,False,False,False,False,False,False,False,SC
6111,6111,Winston Salem,N,US,Forsyth,1528,False,True,Apostolic,Other,AMQJXA009A7N,Church,27105-6717,Realm Inform,2018-03-28,,NC,Not Using,No Longer Needed,150.0,> 1200 days,6111,False,False,False,False,False,False,False,False,False,False,NC
6112,6112,Johnson City,N,US,Washington,1397,False,True,Undetermined,Other,AMQJXA009A8I,Church,37604-4100,Realm Connect,2018-08-06,,TN,Not Using,Closed Doors/Merged,,> 1200 days,6112,False,False,False,False,False,False,False,False,False,False,TN
6113,6113,Danville,CU < 50,US,Danville City,610,True,False,Apostolic,Other,AMQJXA009A8Q,Church,24540-5000,Realm Inform,2020-10-01,4.0,VA,Active,,,365 <= days < 650,6113,False,False,False,True,False,False,False,False,False,False,VA
6114,6114,,N,,,1502,False,True,Non - Denominational,Non - Denominational,AMQJXA009ABB,Church,,Realm Multiply,2018-04-23,,,Not Using,Not satisfied with software,,> 1200 days,6114,False,False,False,False,False,False,False,False,False,False,NotUS
6115,6115,Tyler,CU < 50,US,Smith,1109,True,False,Non Applicable,Other,AMQJXA009ABE,Non Profit Org Non Faith Based,75701-3438,Realm Connect,2019-05-21,3.0,TX,Active,,,820 <= days < 1200,6115,True,False,False,False,False,False,True,True,False,False,TX
6116,6116,Bowie,CU < 50,US,,1529,True,False,Apostolic,Other,AMQJXA009ACS,Church,20715-1900,Realm Multiply,2018-03-27,11.0,MD,Active,,,> 1200 days,6116,False,False,False,False,False,False,True,True,True,False,MD
6117,6117,Blacksburg,N,US,Montgomery,1936,False,True,Non - Denominational,Non - Denominational,AMQJXA009AD3,Church,24062-1565,Realm Connect,2017-02-13,,VA,Not Using,Not satisfied with software,90.0,> 1200 days,6117,False,False,False,False,False,False,False,False,False,False,VA
6118,6118,Baldwin Park,CU < 50,US,Los Angeles,1576,True,False,Non - Denominational,Non - Denominational,AMQJXA009AE0,Church,91706-4110,Realm Inform,2018-02-08,1.0,CA,Active,,100.0,> 1200 days,6118,False,False,False,False,False,False,False,False,False,False,CA
6119,6119,Wheatland,CU < 50,US,,1136,True,False,Non - Denominational,Non - Denominational,AMQJXA009AEK,Church,82201-2900,Realm Connect,2019-04-24,4.0,WY,Active,,,820 <= days < 1200,6119,True,False,False,False,False,False,True,True,False,False,WY
6120,6120,Gilbertsville,CU < 50,US,Montgomery,1368,True,False,Lutheran - ELCA,Lutheran,AMQJXA009AG0,Church,19525-9291,Realm Connect,2018-09-04,3.0,PA,Active,,0.0,> 1200 days,6120,True,False,False,False,False,False,True,False,False,False,PA
6121,6121,Gainesville,CU < 50,US,Alachua,1523,True,False,Baptist - Missionary,Baptist,AMQJXA009AIT,Church,32641-1024,Realm Inform,2018-04-02,2.0,FL,Active,,425.0,> 1200 days,6121,False,False,False,False,False,False,True,False,False,False,FL
6122,6122,Valdosta,CU < 50,US,Lowndes,801,True,False,Non - Denominational,Non - Denominational,AMQJXA009AKC,Church,31602-1005,Realm Inform,2020-03-24,5.0,GA,Active,,,Covid Purchase,6122,False,False,False,False,False,False,True,False,False,False,GA
6123,6123,Raleigh,N,US,Wake,935,False,True,Baptist - SBC,Baptist,AMQJXA009AKU,Church,27624-8463,Realm Connect,2019-11-11,,NC,Not Using,Financial,25.0,820 <= days < 1200,6123,False,False,False,False,False,False,False,False,False,False,NC
6124,6124,Summerville,N,US,Dorchester,1675,False,True,Undetermined,Other,AMQJXA009B97,Church,29483-5196,Realm Connect,2017-11-01,,SC,Not Using,Account merged,125.0,> 1200 days,6124,False,False,False,False,False,False,False,False,False,False,SC
6125,6125,Pekin,50 <= CU < 200,US,Tazewell,681,True,False,Nazarene,Other,AMQJXA009B9E,Denominational Office,61554-9419,Realm Office,2020-07-22,12.0,IL,Active,,,Covid Purchase,6125,False,False,False,False,False,False,True,False,True,False,IL
6126,6126,Urbandale,50 <= CU < 200,US,Polk,1397,True,False,Evangelical Free,Other,AMQJXA009B9V,Church,50323-0537,Realm Connect,2018-08-06,17.0,IA,Active,,,> 1200 days,6126,False,False,False,False,False,False,True,True,False,False,IA
6127,6127,Ladera Ranch,CU < 50,US,Orange,1263,False,True,Undetermined,Other,AMQJXA009BA0,Church,92694-1140,Realm Connect,2018-12-18,2.0,CA,Not Using,Product,,> 1200 days,6127,False,False,False,False,False,False,False,False,False,False,CA
6128,6128,Fort Walton Beach,200 <= CU,US,Okaloosa,1094,True,False,Non - Denominational,Non - Denominational,AMQJXA009BAB,Church,32548-5356,Realm Connect,2019-06-05,17.0,FL,Active,,500.0,820 <= days < 1200,6128,False,False,True,False,False,False,True,False,False,False,FL
6129,6129,Kingwood,CU < 50,US,Montgomery,1410,True,False,Jewish - Messianic,Other,AMQJXA009BC4,Church,77339-1619,Realm Connect,2018-07-24,6.0,TX,Active,,,> 1200 days,6129,False,False,False,False,False,False,True,True,False,False,TX
6130,6130,Flint,N,US,Smith,1968,False,True,Non - Denominational,Non - Denominational,AMQJXA009BC9,Church,75762-8331,Realm Inform,2017-01-12,,TX,Not Using,No Longer Needed,,> 1200 days,6130,False,False,False,False,False,False,False,False,False,False,TX
6131,6131,Landover,CU < 50,US,Prince Georges,619,True,False,Non - Denominational,Non - Denominational,AMQJXA009BCI,Church,20785-4250,Realm Connect,2020-09-22,9.0,MD,Active,,,365 <= days < 650,6131,True,False,False,False,False,False,True,True,False,False,MD
6132,6132,Ann Arbor,N,US,Washtenaw,1577,False,True,Apostolic,Other,AMQJXA009BCT,Church,48105-5601,Realm Connect,2018-02-07,,MI,Not Using,No Longer Needed,150.0,> 1200 days,6132,False,False,False,False,False,False,False,False,False,False,MI
6133,6133,Jackson,CU < 50,US,Hinds,1502,True,False,Non - Denominational,Non - Denominational,AMQJXA009BE4,Church,39207-3292,Realm Connect,2018-04-23,3.0,MS,Active,,,> 1200 days,6133,True,False,False,False,False,False,False,True,False,False,MS
6134,6134,Hamden,50 <= CU < 200,US,New Haven,1191,True,False,Non - Denominational,Non - Denominational,AMQJXA009BEH,Church,06517-3170,Realm Connect,2019-02-28,4.0,CT,Active,,100.0,820 <= days < 1200,6134,True,False,False,False,False,False,True,True,False,False,CT
6135,6135,Sanford,CU < 50,US,Seminole,1324,True,False,Baptist,Baptist,AMQJXA009BKX,church,32771-9709,Realm Inform,2018-10-18,2.0,FL,Active,,75.0,> 1200 days,6135,False,False,False,False,False,False,True,False,False,False,FL
6136,6136,Pompano Beach,CU < 50,US,Broward,1450,True,False,Baptist - Missionary,Baptist,AMQJXA009BQI,church,33069-2639,Realm Inform,2018-06-14,3.0,FL,Active,,0.0,> 1200 days,6136,True,False,False,False,False,False,True,False,False,False,FL
6137,6137,Ocala,CU < 50,US,Marion,995,True,False,Non - Denominational,Non - Denominational,AMQJXA009BR1,church,34476-9543,Realm Inform,2019-09-12,2.0,FL,Active,,125.0,820 <= days < 1200,6137,False,False,False,False,False,False,False,False,False,False,FL
6138,6138,Lighthouse Point,CU < 50,US,Broward,683,True,False,Calvary Chapel,Other,AMQJXA009BTP,church,33064-7229,Realm Connect,2020-07-20,2.0,FL,Active,,0.0,Covid Purchase,6138,False,False,False,True,False,False,False,False,False,False,FL
6139,6139,Molino,N,US,Escambia,465,False,True,Non - Denominational,Non - Denominational,AMQJXA009BZG,Church,32577-5127,Realm Connect,2021-02-23,,FL,Not Using,Product,150.0,365 <= days < 650,6139,False,False,True,False,False,False,False,False,False,False,FL
6140,6140,Aubrey,50 <= CU < 200,US,Denton,1463,True,False,Non - Denominational,Non - Denominational,AMQJXA009C2V,Non Profit Org Faith Based,76227-4078,Realm Connect,2018-06-01,9.0,TX,Active,,,> 1200 days,6140,False,False,True,False,False,False,True,False,False,False,TX
6141,6141,Temple Hills,CU < 50,US,Prince Georges,1043,True,False,Baptist,Baptist,AMQJXA009C3A,Church,20748-4526,Realm Inform,2019-07-26,2.0,MD,Active,,4.0,820 <= days < 1200,6141,False,False,False,False,False,False,False,False,False,False,MD
6142,6142,Largo,CU < 50,US,Prince Georges,1435,True,False,Non - Denominational,Non - Denominational,AMQJXA009C3P,Church,20774-4791,Realm Connect,2018-06-29,2.0,MD,Active,,35.0,> 1200 days,6142,False,False,False,False,False,False,True,True,False,False,MD
6143,6143,Lubbock,N,US,Lubbock,1598,False,True,Pentecostal,Pentecostal,AMQJXA009C4B,Church,79403-2107,Realm Connect,2018-01-17,,TX,Not Using,Account dissolved,60.0,> 1200 days,6143,False,False,False,False,False,False,False,False,False,False,TX
6144,6144,Easley,CU < 50,US,Pickens,702,True,False,Baptist,Baptist,AMQJXA009C4V,Church,29640-8874,Realm Connect,2020-07-01,5.0,SC,Active,,300.0,Covid Purchase,6144,True,False,True,False,False,True,True,False,False,False,SC
6145,6145,Cabot,CU < 50,US,Lonoke,855,True,False,Catholic,Catholic,AMQJXA009C73,Church,72023-3136,Realm Connect,2020-01-30,2.0,AR,Active,,432.0,820 <= days < 1200,6145,False,False,False,False,False,False,False,False,False,False,AR
6146,6146,Randallstown,CU < 50,US,Baltimore,1841,True,False,Non - Denominational,Non - Denominational,AMQJXA009C8S,Church,21133-3910,Realm Inform,2017-05-19,1.0,MD,Active,,60.0,> 1200 days,6146,False,False,False,False,False,False,False,False,False,False,MD
6147,6147,Riverside,CU < 50,US,Riverside,571,True,False,Undetermined,Other,AMQJXA009C99,Non Profit Org Faith Based,92513-7876,Realm Connect,2020-11-09,3.0,CA,Active,,,365 <= days < 650,6147,True,False,False,True,False,False,True,True,False,False,CA
6148,6148,Los Angeles,CU < 50,US,,756,True,False,Christian Reformed,Presbyterian,AMQJXA009C9A,Church,90044,Realm Inform,2020-05-08,2.0,CA,Active,,0.0,Covid Purchase,6148,False,False,False,False,False,False,False,False,False,False,CA
6149,6149,Holtsville,CU < 50,US,Suffolk,1194,True,False,Vineyard,Other,AMQJXA009C9E,Church,11742-2563,Realm Connect,2019-02-25,3.0,NY,Active,,,820 <= days < 1200,6149,False,False,False,False,False,False,True,False,False,False,NY
6150,6150,Mt Pleasant,CU < 50,US,Charleston,1837,True,False,Anglican,Episcopal and Anglican,AMQJXA009CA2,Church,29464-2579,Realm Connect,2017-05-23,4.0,SC,Active,,,> 1200 days,6150,False,False,False,False,False,False,True,True,False,False,SC
6151,6151,Macon,CU < 50,US,Bibb,1495,True,False,Unitarian,Other,AMQJXA009CDE,church,31208-4566,Realm Inform,2018-04-30,6.0,GA,Active,,150.0,> 1200 days,6151,True,False,False,False,False,False,True,False,False,False,GA
6152,6152,Dahlonega,CU < 50,US,Lumpkin,1921,True,False,Unitarian,Other,AMQJXA009CM3,church,30533-0011,Realm Inform,2017-02-28,11.0,GA,Active,,45.0,> 1200 days,6152,False,False,False,False,False,False,True,False,False,False,GA
6153,6153,Jasper,CU < 50,US,Pickens,681,True,False,Baptist,Baptist,AMQJXA009CMP,church,30143-0108,Realm Connect,2020-07-22,2.0,GA,Active,,90.0,Covid Purchase,6153,False,False,False,True,False,False,False,False,False,False,GA
6154,6154,Athens,N,US,Clarke,1704,False,True,Baptist,Baptist,AMQJXA009CP0,church,30605-7207,Realm Inform,2017-10-03,,GA,Not Using,Not satisfied with software,122.0,> 1200 days,6154,False,False,False,False,False,False,False,False,False,False,GA
6155,6155,McDonough,CU < 50,US,Henry,1039,True,False,Baptist,Baptist,AMQJXA009CQ5,Church,30253-3504,Realm Connect,2019-07-30,3.0,GA,Active,,1200.0,820 <= days < 1200,6155,False,False,False,False,False,False,False,False,False,False,GA
6156,6156,Milford,CU < 50,US,Pike,128,True,False,Calvary Chapel,Other,AMQJXA009CQW,Church,18337-9311,Realm Inform,2022-01-26,1.0,PA,Active,,,< 1 Yr,6156,False,False,False,False,False,False,True,False,False,False,PA
6157,6157,Ft Lauderdale,CU < 50,US,Broward,1935,True,False,Baptist - Primitive,Baptist,AMQJXA009CRC,Church,33311-5627,Realm Inform,2017-02-14,1.0,FL,Active,,200.0,> 1200 days,6157,False,False,False,False,False,False,False,False,False,False,FL
6158,6158,"Montana, Pretoria ",50 <= CU < 200,South Africa,,1003,True,False,Non - Denominational,Non - Denominational,AMQJXA009CRX,Church,151,Realm Multiply,2019-09-04,19.0,,Active,,80.0,820 <= days < 1200,6158,False,False,True,False,False,True,False,False,True,False,NotUS
6159,6159,White House,50 <= CU < 200,US,Sumner,858,True,False,Church of Christ,Church of Christ,AMQJXA009CZL,church,37188-8936,Realm Connect,2020-01-27,8.0,TN,Active,,250.0,820 <= days < 1200,6159,False,False,False,False,False,False,True,True,False,False,TN
6160,6160,Knoxville,CU < 50,US,Knox,759,True,False,Baptist - Free Will,Baptist,AMQJXA009D22,church,37932-1614,Realm Connect,2020-05-05,9.0,TN,Active,,80.0,Covid Purchase,6160,False,False,True,False,False,True,True,True,True,False,TN
6161,6161,Charleston,CU < 50,US,Charleston,1779,False,True,Non - Denominational,Non - Denominational,AMQJXA009D3U,Church,29417-1454,Realm Connect,2017-07-20,3.0,SC,Not Using,No Longer Needed,,> 1200 days,6161,True,False,False,False,False,False,True,False,False,False,SC
6162,6162,Corpus Christi,50 <= CU < 200,US,Nueces,1278,True,False,Undetermined,Other,AMQJXA009D7N,Church,78466-0151,Realm Connect,2018-12-03,17.0,TX,Active,,,> 1200 days,6162,False,False,True,False,False,False,True,False,False,False,TX
6163,6163,Round Rock,N,US,,1799,False,True,Undetermined,Other,AMQJXA009D9O,Church,78665-3922,Realm Connect,2017-06-30,,TX,Not Using,Not satisfied with software,,> 1200 days,6163,False,False,False,False,False,False,False,False,False,False,TX
6164,6164,Rochester,50 <= CU < 200,US,Olmsted,1849,True,False,Unitarian,Other,AMQJXA009D9R,Church,55902-0901,Realm Connect,2017-05-11,9.0,MN,Active,,,> 1200 days,6164,False,False,False,False,False,False,True,False,False,False,MN
6165,6165,Washington,CU < 50,US,Franklin,1393,True,False,Lutheran - Missouri Synod,Lutheran,AMQJXA009D9T,Church,63090-6428,Realm Connect,2018-08-10,8.0,MO,Active,,,> 1200 days,6165,False,False,False,False,False,False,True,False,False,False,MO
6166,6166,Yukon,50 <= CU < 200,US,Canadian,1109,True,False,Episcopal,Episcopal and Anglican,AMQJXA009DA2,Church,73099-4585,Realm Connect,2019-05-21,9.0,OK,Active,,50.0,820 <= days < 1200,6166,True,False,True,False,False,False,True,False,True,False,OK
6167,6167,Tallmadge,50 <= CU < 200,US,Summit,1842,True,False,Non - Denominational,Non - Denominational,AMQJXA009DAU,church,44278-1205,Realm Inform,2017-05-18,4.0,OH,Active,,290.0,> 1200 days,6167,False,False,False,False,False,False,True,True,False,False,OH
6168,6168,Oxford,N,US,Butler,1880,False,True,Inter-Denominational,Non - Denominational,AMQJXA009DES,church,45056-9292,Realm Inform,2017-04-10,,OH,Not Using,No Longer Needed,0.0,> 1200 days,6168,False,False,False,False,False,False,False,False,False,False,OH
6169,6169,Columbus,N,US,Franklin,1890,False,True,Pentecostal,Pentecostal,AMQJXA009DGW,church,43231,Realm Connect,2017-03-31,,OH,Not Using,Not satisfied with software,50.0,> 1200 days,6169,False,False,False,False,False,False,False,False,False,False,OH
6170,6170,Memphis,200 <= CU,US,Shelby,1765,True,False,Presbyterian - EPC,Presbyterian,AMQJXA009DQ5,Church,38173-0923,Realm Connect,2017-08-03,11.0,TN,Active,,0.0,> 1200 days,6170,False,False,True,False,False,False,True,True,False,False,TN
6171,6171,Buffalo,CU < 50,US,Union,994,True,False,Baptist - SBC,Baptist,AMQJXA009DQV,Church,29321-2820,Realm Connect,2019-09-13,4.0,SC,Active,,,820 <= days < 1200,6171,False,False,False,False,False,False,True,True,False,False,SC
6172,6172,Alexandria,CU < 50,US,Rapides,798,True,False,Pentecostal - UPCI,Pentecostal,AMQJXA009DR7,Church,71302-5203,Realm Connect,2020-03-27,3.0,LA,Active,,,Covid Purchase,6172,False,False,False,False,False,False,True,False,False,False,LA
6173,6173,Biloxi,N,US,Harrison,1283,False,True,Apostolic,Other,AMQJXA009DTD,Church,39530-1832,Realm Connect,2018-11-28,,MS,Not Using,Product,,> 1200 days,6173,False,False,False,False,False,False,False,False,False,False,MS
6174,6174,Fayetteville,CU < 50,US,Fayette,771,True,False,Non - Denominational,Non - Denominational,AMQJXA009DVP,Church,30214-6508,Realm Inform,2020-04-23,1.0,GA,Active,,,Covid Purchase,6174,False,False,False,False,False,False,False,False,False,False,GA
6175,6175,Dighton,CU < 50,US,Bristol,1366,True,False,Non - Denominational,Non - Denominational,AMQJXA009DVW,Church - Plant,02715-1406,Realm Connect,2018-09-06,5.0,MA,Active,,,> 1200 days,6175,True,False,False,False,False,False,True,True,False,False,MA
6176,6176,Westminster,CU < 50,US,Orange,1894,True,False,Non - Denominational,Non - Denominational,AMQJXA009DYW,Church,92683-7860,Realm Connect,2017-03-27,2.0,CA,Active,,50.0,> 1200 days,6176,True,False,False,False,False,False,True,False,False,False,CA
6177,6177,Mesquite,CU < 50,US,Dallas,540,True,False,Non - Denominational,Non - Denominational,AMQJXA009E0V,Non Profit Org Faith Based,75185-1030,Realm Inform,2020-12-10,2.0,TX,Active,,,365 <= days < 650,6177,False,False,False,False,False,False,False,False,False,False,TX
6178,6178,Hamilton,CU < 50,Canada,,1071,True,False,Unitarian,Other,AMQJXA009E0Y,Church,L8P 4K3,Realm Inform,2019-06-28,7.0,ON,Active,,,820 <= days < 1200,6178,False,False,False,False,False,False,False,False,False,False,NotUS
6179,6179,Fayetteville,CU < 50,US,Washington,1625,True,False,Presbyterian,Presbyterian,AMQJXA009E2M,Church,72701-4253,Realm Connect,2017-12-21,11.0,AR,Active,,,> 1200 days,6179,False,False,False,False,False,False,True,True,False,False,AR
6180,6180,Mansfield,50 <= CU < 200,US,Tarrant,1662,True,False,Undetermined,Other,AMQJXA009E2X,Church,76063-1160,Realm Connect,2017-11-14,6.0,TX,Active,,,> 1200 days,6180,True,False,True,False,False,False,True,False,False,False,TX
6181,6181,Cincinnati,50 <= CU < 200,US,Hamilton,1151,True,False,Non - Denominational,Non - Denominational,AMQJXA009E3H,Church,45227-4008,Realm Connect,2019-04-09,9.0,OH,Active,,,820 <= days < 1200,6181,True,False,True,False,False,False,True,False,False,False,OH
6182,6182,Dover,N,US,Kent,261,True,False,African Methodist Episcopal,AME,AMQJXA009E3M,Church,19904-2655,Realm Connect,2021-09-15,,DE,Active,,,< 1 Yr,6182,False,False,False,False,False,False,False,False,False,False,DE
6183,6183,Totowa,200 <= CU,US,Passaic,1806,False,True,Non - Denominational,Non - Denominational,AMQJXA009E45,Church,07512-1156,Realm Multiply,2017-06-23,28.0,NJ,Not Using,Product,,> 1200 days,6183,False,False,False,False,False,False,True,True,True,False,NJ
6184,6184,Milwaukee,200 <= CU,US,Milwaukee,1422,True,False,Unitarian,Other,AMQJXA009E4Y,church,53202-2824,Realm Connect,2018-07-12,15.0,WI,Active,,750.0,> 1200 days,6184,False,False,True,False,False,False,True,False,True,False,WI
6185,6185,Racine,N,US,Racine,1922,False,True,Pentecostal,Pentecostal,AMQJXA009EAF,church,53404-3107,Realm Connect,2017-02-27,,WI,Not Using,Not satisfied with software,0.0,> 1200 days,6185,False,False,False,False,False,False,False,False,False,False,WI
